id	guid	mid	field_1	field_2	field_3	field_4	field_5	field_6
1564845139320	KlEwBRk)<%	1562101354843	The notation associated with Lagrangian Multipliers is as follows.<br><br>1) {{c6::\(f(x_1, \dots, x_N)\)}} denotes {{c1::the function we would like to maximise}}.<div><br></div><div>2) {{c5::\(g_j(x_1, \dots, x_N) = c_j\)}} denotes {{c2::the \(j\)-th constrant}}.</div><div><br></div><div>3) {{c4::\(M\)}} denotes {{c3::the total number of contraints}}.</div>	Here \(c_j\) is a constant.		<i>CM2.</i>&nbsp;ActEd Combined Materials Pack (2019), chp. 6 p. 16		
1564845921540	rVkcA9oQ@b	1562101354843	The central concept in the method of lagrangian multipliers is that maximising/minimising \(f\) subject to the contraints \(g_j\) is equivalent to maximising/minising \[W := {{c1::f(x_1, \dots, x_N)}} - {{c2::\sum_{j=1}^M \lambda_j[g_j(x_1, \dots, x_N) - c_j]}}.\] Noting that with this we have {{c3::\(\frac{\partial W}{\partial x_i} = 0\) and \(\frac{\partial W}{\partial \lambda_j} = 0\) for every \(i,j\)}}.	<div><br></div>Note that the maximisation of \(W\) is w.r.t. to the \(x_i\)'s and the \(\lambda_i\)'s.		<i>CM2.</i>&nbsp;ActEd Combined Materials Pack (2019), chp. 6 p. 16		
1564846341554	Bw*|(<%G:}	1562101354843	MPT: The legrangian equation for CAPM is \[W = {{c1::V - \lambda(E - E_P) - \mu \left(\sum_{i=1}^N x_i - 1\right)}}.\]			<i>CM2.</i>&nbsp;ActEd Combined Materials Pack (2019), chp. 6 p. 17		
1564847275512	k3es`C[nW+	1562101354843	MPT, Legrangian multipliers: Recall that \[W = V - \lambda(E - E_P) - \mu \left(\sum_{i=1}^N x_i - 1\right).\]&nbsp;We have the following.<div><br></div><div>1) \(\frac{\partial W}{\partial x_i} =\) {{c1::\(2\sum_{j=1}^N x_j C_{ij} - \lambda E_i - \mu\)}} for every \(i\).</div><div><br></div><div>2) \(\frac{\partial W}{\partial \lambda} =\) {{c2::\(-\left(\sum_{i=1}^N E_i x_i - E_P\right)\)}}.</div><div><br></div><div>3) \(\frac{\partial W}{\partial \mu} =\) {{c3::\(-\left(\sum_{i=1}^N x_j -1 \right)\)}}.</div>			<i>CM2.</i>&nbsp;ActEd Combined Materials Pack (2019), chp. 6 p. 18		
1564848141340	f:CQ}k`AK*	1508676822151	MPT: How are the optimal portfolio and the efficient frontier related?	The optimal portolfio occurrs at the point where an indifference curve is tangential to the efficient frontier.			<i>CM2.</i>&nbsp;ActEd Combined Materials Pack (2019), chp. 6 p. 23	
1564849510108	xN.s0K8FD:	1562101354843	{{c2::The separation theorem}} states that {{c1::the optimal combination of risky assets can be determined without any knowledge of an investor's risk and return preferences}}.	This is a restatement of one of the key results in CAPM. Namely that all investors hold a proportion of the risk-free asset and \(M\).		<i>CM2.</i>&nbsp;ActEd Combined Materials Pack (2019), chp. 8 p. 8		
1564849852311	v*V$<`7:KH	1562101354843	{{c2::The capital market line}} is {{c1::the name given to the efficient frontier in CAPM::no equation needed}}.			<i>CM2.</i>&nbsp;ActEd Combined Materials Pack (2019), chp. 8 p. 8		
1564850180126	l#u,MlnK.V	1562101354843	CAPM: \[{{c1::(E_P - r)/\sigma_P}} = {{c2::(E_M - r)/ \sigma_M}}.\]	Here,<div><br></div><div>1) \(E_P\) and \(\sigma_P\) are the expected return and standard deviation of a portfolio on the efficient frontier respectively;</div><div><br></div><div>2) \(E_M\) and \(\sigma_M\) are the expected return and standard deviation of the market portfolio respectively;</div><div><br></div><div>3) \(r\) is the risk-free rate of return.</div>		<i>CM2.</i>&nbsp;ActEd Combined Materials Pack (2019), chp. 8 p. 8		
1564921738131	OMP7?iymB<	1562101354843	The security market line refers to the equation {{c1::\[E_i - r = \beta_i(E_M - r).\]}}			<i>CM2.</i>&nbsp;ActEd Combined Materials Pack (2019), chp. 8 p. 9		
1564921764323	v9CF7{#A(6	1562101354843	CAPM: \[{{c1::E_i - r}} = {{c2::\beta_i(E_M - r)}},\] where<div><br></div><div>1) \(E_i\) is the expected return on security \(i\);</div><div><br></div><div><div>2) \(E_M\) is {{c3::the expected return the market portfolio}};</div><div><br></div><div>3) \(r\) is the risk-free rate of return;</div></div><div><br></div><div>4) \(\beta_i\) is the {{c4::beta factor::name}} of security \(i\), defined as {{c5::\(\textrm{Cov}[R_i, R_M]/V_M\)}}.</div>			<i>CM2.</i>&nbsp;ActEd Combined Materials Pack (2019), chp. 8 p. 9		
1564922260083	qxfgBt64uw	1562101354843	CAPM: Let \(P\) be a portfolio with weightings \(x_i\). The beta factor of \(P\) as a whole, \[\beta_P = {{c1::\sum_i x_i \beta_i}}.\]	This is pretty immediate from the definition of the \(\beta_i\)'s.		<i>CM2.</i>&nbsp;ActEd Combined Materials Pack (2019), chp. 8 p. 10		
1564922318311	kP(N:^/~ZI	1562101354843	CAPM: {{c2::The market price of risk}} is the name given to {{c1::the factor \((E_M - r)/\sigma_M\) in the captial market line equation}}.			<i>CM2.</i>&nbsp;ActEd Combined Materials Pack (2019), chp. 8 p. 8		
1565000432479	QRQVS=!|i+	1562101354843	{{c3::The Cameron–Martin–Girsanov theorem (forward direction)}} states the following.<br><br>If {{c2::\(Z_t\) is a standard Brownian motion under \(P\) and \(\gamma_t\) is a previsible process}}, then {{c1::there exists a measure \(Q\), equivalent to \(P\), such that \[\tilde{Z_t} = Z_t \int_0^t \gamma_s\ \textrm{d}s\] is a standard Brownian motion under \(Q\) (or equivalently, \(\textrm{d}\tilde{Z}_t = \gamma_s\textrm{d}{Z}_t\))}}.	Conversely, if \(P\) and \(Q\) are equivalent probability measures then there exists a previsible process \(\gamma_t\) such that&nbsp;\[\tilde{Z_t} = Z_t \int_0^t \gamma_s\ \textrm{d}s\] is a standard Brownian motion under \(Q\).		<i>CM2.</i>&nbsp;ActEd Combined Materials Pack (2019), chp. 15 p. 10		
1565000461945	KySG@{/Z0D	1562101354843	{{c3::The Cameron–Martin–Girsanov theorem (backward direction)}} states the following.<br><br>If {{c2::\(Z_t\) is a starndard Brownian motion under \(P\) and \(P \sim Q\)}} then {{c1::there exists a previsible process \(\gamma_t\) such that&nbsp;\[\tilde{Z_t} = Z_t \int_0^t \gamma_s\ \textrm{d}s\] (or equivalently \(\textrm{d}\tilde{Z}_t = \gamma_s \textrm{d}Z_t\)) is a standard Brownian motion under \(Q\)}}.	Conversely, if \(Z_t\) is a standard Brownian motion under \(P\) and \(\gamma_t\) is a previsible process, then there exists a measure \(Q\), equivalent to \(P\), such that \[\tilde{Z_t} = Z_t \int_0^t \gamma_s\ \textrm{d}s\] is a standard Brownian motion under \(Q\).		<i>CM2.</i>&nbsp;ActEd Combined Materials Pack (2019), chp. 15 p. 10		
1565442728618	dwL}s<gu@Z	1562101354843	Suppose \(X\) is adapted to a filtration \(\mathcal{F}_t\).<div><br></div><div>If {{c2::\(X\) is independent of \(\mathcal{F}_t\)}} then \(\mathbb{E}[X\mid \mathcal{F}_t] =\) {{c1::\(\mathbb{E}[X]\)}}.</div>			<i>CM2.</i>&nbsp;ActEd Combined Materials Pack (2019), chp. 9 p. 14		
1565442785618	B-x1R&K)#z	1562101354843	Suppose \(X\) is adapted to a filtration \(\mathcal{F}_t\).<div><br></div><div>If {{c2::\(X\) is \(\mathcal{F}_t\)-measurable}} then \(\mathbb{E}[X\mid \mathcal{F}_t] =\) {{c1::\(X\)}}.</div>			<i>CM2.</i>&nbsp;ActEd Combined Materials Pack (2019), chp. 9 p. 14		
1565443414775	d>US0-0Kk<	1562101354843	Let \(Z_t\) be a generalised Brownian motion with \(Z_0 = 0\) a.s., drift coefficient \(\mu\) and volatility \(\sigma\). Then \[Z_t - Z_s \sim {{c1::\mathcal{N}((t-s)\mu, (t-s)\sigma^2)}}.\]					
1566736431816	OlAYgP}i#E	1562101354843	{{c2::The zero rate on a contract}} is {{c1::an alternative term for the spot rate}}.			<i>CM2.</i>&nbsp;ActEd Combined Materials Pack (2019), chp. 18 p. 4		
1566739446442	D23n_wF[&I	1562101354843	Term structure of interest rates: In the state-price deflator appraoch, the pricing formula for {{c2::zero coupon bonds}} is \[P(t, T) = {{c1::\frac{\mathbb{E}_\mathbb{P}[A(T)| \mathcal{F}_t]}{A(t)} }}\]	Here, \(A\) is the state-price deflator.		<i>CM2.</i>&nbsp;ActEd Combined Materials Pack (2019), chp. 18 p. 30		
1567421826118	H,?q3&,IxS	1562101354843	Run-off triangles: Outline the steps in applying the inflation-adjusted chain ladder method.<hr>1) {{c1::De-accumulate the values in the table.}}<div>2) {{c2::Adjust the nominal amounts to real value in some arbitrary year.}}</div><div>3) {{c3::Re-accumulate the values in the table.}}</div><div>4) {{c4::Calculate the development factors in the usual way: by dividing the sum of column \(j\) by the sum of column \(j-1\).}}</div><div>5) {{c5::Apply the development factors to estimate the inflation-adjusted claims.}}</div><div>6) {{c6::De-adjust the claims for inflation. (Note that this will involve another de-accumulation and accumulation.)}}</div>	Note that by 'sum of column \(j\)' we mean the sum of all the terms for which a corresponding term exists in column \(j-1\).		<i>CM2.</i>&nbsp;ActEd Combined Materials Pack (2019), chp. 21 p. 51		
1567422161341	i{lpIht)HM	1562101354843	Run-off triangles: List the asumptions of the inflation-adjusted chain ladder method.<hr>1) {{c1::The first accident year is fully run off.}}<div>2) {{c2::Claims in each development year are a constant proportion in real terms of total claims for each accident year.}}</div><div>3) {{c3::Inflation is allowed for explicitly by whatever set of assumptions is chosen.}}</div>			<i>CM2.</i>&nbsp;ActEd Combined Materials Pack (2019), chp. 21 p. 47		
1567422735363	ft&.Vkm{MT	1508676822151	Run-off triangles: Explain how to calculate a grossing-up factor.	For the first row, simply divide the given payment amount by the final cumulative payment amount for the row.<div><br></div><div>For the next row apply the grossing-up factor from the above to the last data point to find the expected final cumulative payment for the row. Then repeat the first step.</div><div><br></div><div>For every subsequent row, use the average of the grossing-up factors from all the rows above to find the final cumulative payment. and repeat the first step.</div>			<i>CM2.</i>&nbsp;ActEd Combined Materials Pack (2019), chp. 21 p. 31	
1567423094090	di{!T}MW0`	1562101354843	Run-off triangles: Outline the steps in applying the average cost per claim method.<hr>1) {{c1::Calculate the average cost per claim in each cell of the (known) run-off triangle.}}<div>2) {{c2::Calculate the grossing-up factors for the average claim amounts and use these to estimate the final average for each accident year.}}</div><div>3) {{c3::Calculate the grossing-up factors for the claim numbers and use these to estimate the final claim number for each accident year.}}</div><div>4) {{c4::For each accident year, multiply the average cost by the claim number to obtain the estimate for the ultimate claim amount.}}</div>			<i>CM2.</i>&nbsp;ActEd Combined Materials Pack (2019), chp. 21 p. 48		
1567423227246	P(sRbdNr0~	1562101354843	Run-off triangles: List the assumptions of the average cost per claim method<hr>1) {{c1::The first accident year is fully run off.}}<div>2) {{c2::The average cost per claim in each development year is a constant proportion in monetary terms of the ultimate average cost per claim for each accident year.}}</div><div>3) {{c3::The number of claims in each development year is constant proportion of the ultimate number of claims for each development year.}}</div><div>4) {{c4::Inflation is allowed for implicitly as a weighted average of past inflation.}}</div>			<i>CM2.</i>&nbsp;ActEd Combined Materials Pack (2019), chp. 21 p. 48		
1567423394358	M%r~0R{C~5	1562101354843	Run-off triangles: Outline the steps in applying the Bornhuetter-Ferguson method.<hr>1) {{c1::Decide on a reasonable amount for the expected loss ratio (usually from a different source to the run-off triangle).}}<div>2) {{c2::Calculate the development factors for the run-off triangle using the chain ladder method.}}</div><div><br></div><div>For each accident year that is not run off:</div><div>1) {{c3::Multiply the earned premium by the loss ratio to obtain the initial estimate of the ultimate loss.}}</div><div>2) {{c4::Use the development factors <i>on the initial UL</i> to calculate what proportion of this ultimate loss is expect that we have already paid; and hence find the future payments we expect.}}</div><div>3) {{c5::Add this to the actual incurred claim in the row to obtain the next (or final) claim amount.}}</div>	In the notes there is sometimes no loss ratio assumption given. In this case they just assume the first cohort is completely run off and the loss ratio is whatever that cohort experienced.		<i>CM2.</i>&nbsp;ActEd Combined Materials Pack (2019), chp. 21 p. 48		
1567424600301	P=aqs!fM|Q	1562101354843	"Run-off triangles: {{c2::""Emerging liability""}} refers to {{c1::the non-cumulative BCL estimate of future claims (applied to the UL)}}."	That is, \(\textrm{UL} - (\textrm{UL}\times\frac{1}{f})\).<div><br></div><div>(Not sure this is accurate. I think emerging liability just means any estimated future liability.)</div>		<i>CM2.</i>&nbsp;ActEd Combined Materials Pack (2019), chp. 21 p. 48		
1567424769270	d54-P2bsi	1562101354843	Run-off triangles: {{c2::Reported liability}} is {{c1::the total claims so far paid (not estimated) in a given accident year}}.			<i>CM2.</i>&nbsp;ActEd Combined Materials Pack (2019), chp. 21 p. 48		
1567424840306	PbgErgptbf	1562101354843	Run-off triangles: List the asumptions of the Bornhuetter–Ferguson method.<hr>1) {{c1::The first accident year is fully run off.}}<div>2) {{c2::The loss ratio.}}</div><div>3) {{c3::Claims in each development year are a constant proportion in monetary terms of the total claims for each accident year.}}</div><div>4) {{c4::Inflation is allowed for implicity as a weighted average of past inflation.}}</div>			<i>CM2.</i>&nbsp;ActEd Combined Materials Pack (2019), chp. 21 p. 49		
1567850665852	y:FrZ4dr`?	1562101354843	{{c1::Structural}} models of credit risk are {{c2::models that aim to link default events explicitly to the fortunes of the issuing company}}.			<i>CM2.</i>&nbsp;ActEd Combined Materials Pack (2019), chp. 19 p. 25		
1567850792925	Kcf#.sFaHy	1562101354843	{{c1::A reduced-form}} model of credit risk is {{c2::a statistical model of credit risk that uses observed market statistics (e.g. credit ratings)}}.			<i>CM2.</i>&nbsp;ActEd Combined Materials Pack (2019), chp. 19 p. 25		
1567850862061	wtxb;NI&G(	1562101354843	{{c1::An intensity-based}} model of credit risk is {{c2::a particular kind of continuous-time reduced-form model that uses transition intensities}}.			<i>CM2.</i>&nbsp;ActEd Combined Materials Pack (2019), chp. 19 p. 25		
1567851010573	kS$GPxFC=.	1562101354843	Merton's model of credit risk is {{c1::a structural model::what kind of model?}}.			<i>CM2.</i>&nbsp;ActEd Combined Materials Pack (2019), chp. 19 p. 25		
1567851123688	xfKSbm$3ee	1562101354843	Merton model: The value of a company is defined as {{c1::\[F(t) = B(t)+ E(t),\] where \(B\) are \(E\) are the debt and equity respectively}}.			<i>CM2.</i>&nbsp;ActEd Combined Materials Pack (2019), chp. 19 p. 6		
1567851209606	j(73&=d7V}	1562101354843	Merton model: A company defaults at time \(T\) if {{c1::\(F(T) &lt; L\), where \(L\) is the promised debt payment at time \(T\)}}.			<i>CM2.</i>&nbsp;ActEd Combined Materials Pack (2019), chp. 19 p. 6		
1567851385301	bE#;#n?Ua;	1562101354843	{{c1::Credit spread::term}} refers to {{c2::the difference between the yield on a company bond and the yield on a Government bond}}.			<i>CM2.</i>&nbsp;ActEd Combined Materials Pack (2019), chp. 19 p. 7		
1567851561747	DhWzOX9_,K	1562101354843	Merton model: The equity of a company satisfies \[E(T) = {{c1::\max\{F(T) - L, 0\} }}.\] Therefore \(E(t)\) is equivalent to {{c2::a call option}}.	Here, \(L\) refers to the debt repayment promised at time \(T\).		<i>CM2.</i>&nbsp;ActEd Combined Materials Pack (2019), chp. 19 p. 7		
1567851690272	cP`!eXIV_L	1562101354843	Define the terminology for continuous markov models.<hr><div><br></div><div>1) {{c1::\(\lambda_{ij}\)}} denotes {{c2::the transition intensity between states \(i\) and \(j\)}}.</div><div><br></div><div>2) {{c4::\(\Lambda\)}} denotes {{c5::the generator matrix}}, which is {{c6::the matrix of transition intensities}}.</div>			<i>CM2.</i>&nbsp;ActEd Combined Materials Pack (2019), chp. 19 p. 16		
1567853524750	GUql<ANv#p	1562101354843	Continuous Markov Models:<div><br></div><div>The transition intensities, \(\lambda_{ij}\) satisfy the following.</div><div><br></div><div>1) For times \(t_1 &lt; t_2\), when {{c3::\(t_2 \to t_1\)}} we have \[\mathbb{P}\{\textrm{tranistion to state }j\mid \textrm{in state }i\} = {{c1::\lambda_{ij}(t_2-t_1) + o(t_2-t_1)}}.\]</div><div><br></div><div>2) In a two-state model, for any times \(t_1 &lt; t_2\) we have \[\mathbb{P}\{\textrm{tranistion to state }j\mid \textrm{in state }i\} = {{c2::e^{-\lambda_{ij}(t_2-t_1)} }}.\]</div>	Note that each \(\lambda_{ij}\) is a constant – above simply shows multiplcation between \(\lambda_{ij}\) and the time difference \((t_2-t_1)\).		Stack exchange		
1567853769416	lLnrO|cQ0/	1562101354843	Continuous Markov Models:<div><br></div><div>The matrix of transition probabilities for times \(s &lt; t\) satisfies \[Q(s, t) = {{c1::\exp\left[\int_s^t \Lambda(u)\ \textrm{d}u\right]}}.\]</div>			<i>CM2.</i>&nbsp;ActEd Combined Materials Pack (2019), chp. 19 p. 27		
1567853775706	w06@^-BaZI	1562101354843	List the desirable properties of a term structure model.<hr>1) {{c1::The model should be arbitrage-free.}}<div>2) {{c2::Interest rates should be positive.}}</div><div>3) {{c3::Interest rates should be mean-reverting.}}</div><div>4) {{c4::Bonds and derivative contracts should be easy to price.}}</div><div>5) {{c5::It should produce realistic interest rate dynamics and fit historical data.}}</div><div>6) {{c6::It should be easy to calibrate to given market data.}}</div><div>7) {{c7::It should be flexible enough to cope with a rate of derivatives.}}</div>			<i>CM2.</i>&nbsp;ActEd Combined Materials Pack (2019), chp. 18 p. 35		
1567937751248	-[%kH(}22	1562101354843	A non-dividend-paying stock currently trades at \(65\). Every two years the stock price either increases by a multiplicative factor of 1.3, or decreases by a factor of 0.8. The effective risk-free rate is 4% p.a..<div><br></div><div>Use a two-period binomial model to calculate the price of an American put option written on the stock with strike price \(70\) and maturity of four years.<hr>1) {{c1::Compute the stock values and payoffs for each possible future.}}</div><div><br></div><div>2) Calculate \(q\) using {{c2::\(q = \frac{(104\%)^2 - d}{u - d}\)}}.</div><div><br></div><div>3) {{c3::Calculate the discounted value of the derivative at the first level of nodes. Use this to decide if the holder exercises the option (i.e. check if this is greater or less than the intrinsic value). If so, this is the value of the derivative at this node.}}</div><div><br></div><div>4) {{c4::Use this to caluclate the discounted value of the derivative at the zeroth level of nodes.}}</div>			<i>CM2.</i>&nbsp;ActEd Combined Materials Pack (2019), September 2014 exam, q. 3		
1567937753136	bjD:=0B)1f	1562101354843	CAPM: {{c2::The market price of risk}} <u>represents</u> {{c1::the extra return expected on a risky investment over and above the risk-free rate}}.	The risk is measured per unit of volatility on that investment.<div><br></div><div>This is similar to credit spread but applied to returns rather than credit risk.</div>		<i>CM2.</i>&nbsp;ActEd Combined Materials Pack (2019), September 2014 exam, q. 5		
